channel_id,title,subscriber_count,total_views,video_count,country,niche,channel_age_months,avg_views,median_views,std_views,total_video_views,avg_likes,total_likes,avg_comments,total_comments,avg_engagement_rate,median_engagement_rate,er_stability,videos_collected,view_stability,view_consistency,posts_per_week,subscriber_view_ratio,size_band,er_band,match_quality,roi_band
UC_Lnb8ZHqqgLbp-7hltuT9w,CNA Insider,2420000,769106763,5617,SG,health,143.66666666666666,51129.86666666667,9628.5,131305.98770277883,1533896,692.2,20766,309.96666666666664,9299,0.017916704,0.014777811768400467,0.009091974,30,2.568037591828657,0.3,15,0.021128035346541868,mega,low,1,0
UCgtFFXZoUxZy3PE_dyhWDhQ,David Diga Hernandez,2420000,409918154,3305,US,health,223.03333333333333,38761.166666666664,32683.5,22497.050954756705,1162835,4062.3,121869,480.8,14424,0.12265531744267241,0.11772837391562563,0.031537213,30,0.5803868279144193,0.8666666666666667,14,0.016017004400686884,mega,high,1,1
UC7HAzXWJi2EgqMuBlpJ22iQ,oladoc - Find The Best Doctors,2380000,345512446,4749,PK,health,101.66666666666667,871.4666666666667,608.5,739.2063653505107,26144,13.633333333333333,409,0.8,24,0.020759330264726518,0.020108179,0.011031609155305919,30,0.8472602949688746,0.6666666666666666,19.09090909090909,0.000366162,mega,medium,1,0
UCpuqYFKLkcEryEieomiAv3Q,Therapy in a Nutshell,2350000,163206724,537,US,health,114.06666666666666,50324.2,29429,64067.25279568499,1509726,2970.0666666666666,89102,139.13333333333333,4174,0.059416903,0.057044549,0.012960213636044323,30,1.2730650408877657,0.7333333333333333,3.559322033898305,0.021414544,mega,high,1,1
UCT4iTe4eB9aRn2p3jRuGlDA,Josh Otusanya,2330000,748926912,945,US,health,188.13333333333333,57241.96666666667,38645,80564.11316,1717259,2338.9333333333334,70168,38.2,1146,0.05064582,0.048332177498130235,0.015571726606194769,30,1.4074063216802082,0.8,1.4189189189189189,0.024567357124167185,mega,high,1,1
UCeP4oj6TsUlnlzQqUzKxUjg,Satvic Yoga,2300000,471087607,367,IN,health,0,463024.7,357286.5,316131.8083652548,13890741,20399.866666666665,611996,230.06666666666666,6902,0.046570684755560525,0.045855644,0.011383894799927524,30,0.6827521849548627,0.7333333333333333,1.7647058823529411,0.20131499942826112,mega,medium,1,1
UCL2QpphEeZFYwk6-WXD6hpA,Dr. Tracey Marks,2270000,173877679,1239,US,health,223.73333333333332,20901.1,20642,5327.71581,627033,1276.3333333333333,38290,36.166666666666664,1085,0.06326749,0.058871096,0.017286739452026398,30,0.25488902118154927,0.9666666666666667,7.5,0.009207529,mega,high,1,1
UCxcrzzhQDj5zKJbXfIscCtg,ABC News In-depth,2250000,965479798,6752,AU,health,77.5,49117.53333333333,17580,80393.07450260631,1473526,891.5,26745,8.533333333333333,256,0.018046579488021457,0.016987107,0.010925079680733467,30,1.6367156966400933,0.4,17.5,0.021830005,mega,low,1,0
UCWsslCoN3b_wBaFVWK_ye_A,Hamza,2230000,359007291,1318,GB,health,150.23333333333332,40905.666666666664,40114.5,15938.401205532056,1227170,2145.1,64353,338.26666666666665,10148,0.061853467,0.061946165969805726,0.010772470411484809,30,0.3896284518953404,0.9666666666666667,3.4426229508196724,0.01834334,mega,high,1,1
UCgRvm1yLFoaQKhmaTqXk9SA,NowThis,2230000,149351014,1757,US,health,157.43333333333334,4274.833333333333,4025,2208.8548770383472,128245,64.93333333333334,1948,2.1,63,0.015725365538297575,0.013807615357101781,0.006588152,30,0.5165904994047976,0.8666666666666667,7.5,0.001916965,mega,low,1,0
UCLuYADJ6hESLHX87JnsGbjA,Josh Johnson,2220000,468894063,897,Unknown,health,161.93333333333334,823727.2333333333,528496.5,837626.8062024249,24711817,42527,1275810,1493.2,44796,0.064691021,0.068831141,0.018841195,30,1.0168727649565308,0.6,4.883720930232558,0.3710481361645032,mega,high,1,1
UCmVsKnz_QcSRRqnjRP_BVdQ,Fit Tak,2150000,280581462,4080,IN,health,101.9,2741.0666666666666,1116,5591.892905918742,82232,33.06666666666667,992,0.26666666666666666,8,0.019232436995397027,0.015124136943000712,0.013228352395424931,30,2.0392986698300826,0.4,17.5,0.001274914,mega,low,1,0
UCNUvsEya-Jq_Pw1t6R47hew,Tata 1mg,2130000,417381287,1531,IN,health,118.03333333333333,3775.6666666666665,2925.5,3372.4324520556615,113270,0,0,2.3333333333333335,70,0.001553615,0.000463157,0.002332208,30,0.8929653447631938,0.6333333333333333,7.2413793103448265,0.001772613,mega,low,1,0
UC-EnprmCZ3OXyAoG7vjVNCA,Stanford,2110000,301016973,4181,US,health,234.7,10842.533333333333,4589,17771.756464786427,325276,395.1666666666667,11855,19.633333333333333,589,0.030587275,0.02684123,0.015461094509154989,30,1.6389267149809497,0.43333333333333335,1.25,0.005138639,mega,medium,1,0
UC5T7D-Dh1eDGtsAFCuwv_Sw,7NEWS Australia,2090000,1221806338,32398,US,health,236.7,14160.1,5654,27053.098492116165,424803,129.96666666666667,3899,1.3666666666666667,41,0.009938687,0.009028092,0.004652268,30,1.910381149212714,0.4666666666666667,30,0.006775164,mega,low,0,0
UCKjU3KzdbJE1EFcHVqXC3_g,CBC News: The National,2070000,1388100055,35463,CA,health,221.6,13267.733333333334,4977.5,19500.002441968605,398032,153.6,4608,0,0,0.012599488827479613,0.007906575,0.011372969702091488,30,1.4696204944432227,0.4,30,0.00640953,mega,low,1,0
UCTOocPnDh2YQZZwh86K2OxA,Dr. Mayim Bialik,2040000,186334313,1145,US,health,125.73333333333333,48678.166666666664,12889.5,62004.205067678384,1460345,1914,57420,218.53333333333333,6556,0.049435137,0.048901494,0.013072568,30,1.2737318510864344,0.36666666666666664,5.833333333333333,0.023861835,mega,medium,1,0
UCodkb-qBktJI5NrUsPYpf7g,Jordan B Peterson Clips,2040000,617052121,2045,CA,health,104,82956.5,50696,81268.44963399877,2488695,2840.266666666667,85208,409.03333333333336,12271,0.0419689,0.040422242,0.010086380266997088,30,0.9796395700689964,0.6,3.3333333333333335,0.040664931046602425,mega,medium,1,0
UC1KIUp4PNCyIwCPTq1hYzWQ,Teal Swan,2000000,400335333,2047,US,health,181.7,41505.066666666666,31044,35365.602176489905,1245152,2230.7,66921,153.1,4593,0.0683682,0.068116522,0.018840809,30,0.8520586270076962,0.7333333333333333,7.777777777777778,0.020752522957071855,mega,high,1,1
UCGGTAB19HlHEWPwwmxHsEKA,GingerPale,2000000,250993431,108,CA,health,138.83333333333334,888555.5666666667,584674,1241965.2943697239,26656667,49087.36666666667,1472621,1275.4666666666667,38264,0.060550532,0.061665721,0.027177355,30,1.3977335163126818,0.5333333333333333,0.23890784982935154,0.44427756119455275,mega,high,1,1
UCkUaT0T03TJvafYkfATM2Ag,Daily Stoic,1990000,195692209,4121,US,health,120.3,13253.366666666667,12266,7034.667663563191,397601,727.0333333333333,21811,16.666666666666668,500,0.052928839,0.050968278,0.019973492180434083,30,0.5307434025689539,0.8333333333333334,30,0.00665998,mega,high,1,1
UCXPwWsvqwU18UKpsZD4bODw,PARMAR SSC,1970000,301778606,2319,IN,health,0,133056.33333333334,89182,186855.97906525974,3991690,4904.166666666667,147125,330.76666666666665,9923,8.109749238863104,0.044600551,43.611540918654896,30,1.4043267994643391,0.6333333333333333,8.75,0.067541252,mega,high,1,0
UCjH0RBT-7QhpSgLFnPLgD0Q,The Doctors,1960000,1115235654,12837,Unknown,health,209.96666666666667,8485.7,4091,9130.792873190338,254571,92.36666666666666,2771,24.733333333333334,742,0.015145670216022995,0.016256991,0.005008821,30,1.0758943845299511,0.5,2.625,0.004329437,mega,low,1,0
UC-RKpEc4eE9PwJaupN91xYQ,Sprouts,1910000,160416065,224,US,health,135.8,19736.6,13782.5,20532.176233146005,592098,692.6,20778,58.9,1767,0.040127854,0.042223525734695413,0.019601107,30,1.0402569832779065,0.6,0.5722070844686649,0.010333293019218313,mega,medium,1,0
UC-nPM1_kSZf91ZGkcgy_95Q,How to ADHD,1910000,127256723,482,US,health,124.13333333333334,52544.86666666667,31342.5,46484.43369539538,1576346,4648.033333333334,139441,272.96666666666664,8189,0.080313494,0.076895833,0.023685016034914862,30,0.8846449139430322,0.7,1.6153846153846152,0.027510386992816584,mega,high,1,0
UCER2LBsm4hB_Kxte63RoftQ,Joyce Meyer Ministries,1880000,245646683,5644,US,health,234.73333333333332,9984.533333333333,7920,5906.123395918518,299536,881.1333333333333,26434,34.266666666666666,1028,0.094386433,0.099156689,0.027080408,30,0.5914679966269722,0.8333333333333334,30,0.005310919,mega,high,1,1
UCl8TEoIOnMq_5ntJOYMq-Zg,Dr Julie,1880000,416198146,235,GB,health,153.56666666666666,486875.5,340069.5,460526.04687381594,14606265,19156.266666666666,574688,370.3666666666667,11111,0.044106765,0.041932811,0.011940775636272034,30,0.9458785685359962,0.7666666666666667,0.6501547987616099,0.2589761920339404,mega,medium,1,1
UCIrn3pSjhCLp8xA7JXxi6Bw,MulliganBrothers,1860000,342049925,680,GB,health,151.53333333333333,120004.06666666667,17108,235470.55048780493,3600122,2513.4333333333334,75403,185.63333333333333,5569,0.031347554255743766,0.030409691825841544,0.010371628414720906,30,1.9621717401471237,0.4,0.7664233576642335,0.064518281,mega,medium,1,0
UCVT1tPkR-fUVlO652EcO3ow,CBS Sunday Morning,1800000,1195281428,9290,Unknown,health,152.96666666666667,59174.9,19340,98866.65164245048,1775247,1155,34650,100.06666666666666,3002,0.024878169681082543,0.024380948313970544,0.008965391,30,1.6707249343474366,0.3,26.25,0.032874926180596564,mega,medium,1,0
UCsQdi6X-12eUKBBBze46STA,Glucose Revolution,1750000,137677855,419,US,health,0,42079.26666666667,30536,27233.711949477736,1262378,1373.5666666666666,41207,41.46666666666667,1244,0.031590726,0.031321889674590445,0.007619703,30,0.6471848708851117,0.9333333333333333,2.258064516129032,0.024045281497934383,mega,medium,1,0
UCznv7Vf9nBdJYvBagFdAHWw,Tim Ferriss,1730000,133899106,1677,US,health,232.73333333333332,26096.633333333335,14280,25603.231717464125,782899,649.6,19488,65.33333333333333,1960,0.027547658046791733,0.025699404888039623,0.005747724,30,0.9810556915428138,0.5333333333333333,2.5301204819277108,0.01508475,mega,medium,1,0
UCT0s92hGjqLX6p7qY9BBrSA,NCERT OFFICIAL,1700000,133118105,27726,Unknown,health,126.23333333333333,342.43333333333334,268.5,316.6964916384328,10273,14.9,447,1.2,36,0.06744902,0.034366994,0.1775967280817978,30,0.9221483790306692,0.8,30,0.000201431,mega,high,1,1
UCyGOloOIJWt8NlE4tnejQeA,MedCircle,1700000,213576310,1862,US,health,110.53333333333333,5278.933333333333,3620.5,5172.016521,158368,131.93333333333334,3958,11.433333333333334,343,0.029615280720606842,0.023093841,0.020031182476229467,30,0.9795609516883117,0.6333333333333333,5.121951219512195,0.003105253,mega,medium,1,0
UCAsLjyYl9GW66G1mpMzr8IA,MinuteVideos,1690000,279430316,343,US,health,147.33333333333334,231892.56666666668,88347,548027.9115364588,6956777,6225.733333333334,186772,388.3333333333333,11650,0.034484188,0.030560942,0.009278892,30,2.363273459518679,0.4,0.4393305439330544,0.1372144552971665,mega,medium,1,0
UCdc3KAozmMyzONSuDdul1mw,Doctor Myro,1610000,2774185775,2708,US,health,0,1023712.4333333333,664571.5,954080.6925210396,30711373,29031.233333333334,870937,829.3666666666667,24881,0.032915943233500077,0.033192997,0.012732339136205228,30,0.9319802412032817,0.6,21,0.6358458369487555,mega,medium,1,1
UCWtFf40MfoUQmQRNKqrq0MQ,Neurotherapy With Acharya Ram Gopal Dixit,1530000,221277112,2635,IN,health,176.8,10894.4,9644,9079.797228,326832,147.3,4419,3.9,117,0.01913607,0.015325350281819652,0.010411985149627382,30,0.8333606134444077,0.7,6.774193548387096,0.007120518,mega,low,1,0
UCpjlh0e319ksmoOD7bQFSiw,Rich Roll,1530000,189884134,1954,US,health,219.1,12253.933333333332,10093.5,9300.940211773674,367618,351.1666666666667,10535,22.166666666666668,665,0.030467289314821618,0.029521814,0.010867958,30,0.7589547783564993,0.7,8.076923076923077,0.008009102,mega,medium,1,0
UC4HiMKM8WLcNbt9ae_XNRNQ,The Dr. John Delony Show,1520000,987181491,5166,US,health,0,44259.53333333333,29896,52040.039136149324,1327786,952.2666666666667,28568,174.23333333333332,5227,0.031086750315941984,0.028421459,0.008028524,30,1.1757662011035261,0.7,30,0.029118095,mega,medium,1,0
UCUxQWmWk1_Hk9iDRKvhH29Q,SimpleNursing,1520000,136193727,1689,US,health,161.26666666666668,9617.2,8204,7261.123155260629,288516,232.93333333333334,6988,4.433333333333334,133,0.027459284,0.024600955843804076,0.012593941008530597,30,0.7549357629557119,0.7333333333333333,17.5,0.006327101,mega,medium,1,0
UCWo4IA01TXzBeGJJKWHOG9g,Harvard Business Review,1510000,56881050,641,US,health,222.03333333333333,9756.266666666666,7825,7086.759022548894,292688,248.8,7464,7.733333333333333,232,0.025288670101039974,0.025412205005752274,0.007570479,30,0.7263057641705218,0.7,3.387096774193548,0.006461099,mega,medium,1,0
UCzBYOHyEEzlkRdDOSobbpvw,Kati Morton,1500000,163755491,2380,US,health,170.73333333333332,9079.833333333334,7268.5,5754.520843969387,272395,502.96666666666664,15089,65.8,1974,0.06027858,0.058217179,0.019700284,30,0.6336996432745952,0.8333333333333334,6.5625,0.006053218,mega,high,1,1
UC4nJ3rqmpenpjQCshL7fZ2Q,Clawed_Beauty101,1490000,671458647,755,US,health,0,316092.13333333336,283616.5,201665.21723984877,9482764,23027.066666666666,690812,1011.2,30336,0.087360543,0.083138314,0.03335231,30,0.637993034,0.8333333333333334,1.693548387096774,0.21214222898731838,mega,high,1,1
UCXL6kvDyoQpvtaeafC4pLyg,In Touch Ministries,1460000,382080577,3688,US,health,173.36666666666667,33456.5,14774,51731.48924694607,1003695,2773.3333333333335,83200,125.56666666666666,3767,0.11668364260386589,0.11094806835560875,0.047886437,30,1.546185137770188,0.4666666666666667,17.5,0.022915395263427903,mega,high,1,0
UCh6KFtW4a4Ozr81GI1cxaBQ,University of California Television (UCTV),1400000,337992635,10731,US,health,229.8,3041.5,1372,5064.605024256496,91245,124.23333333333333,3727,8.633333333333333,259,0.037989442,0.039328533,0.011200673,30,1.6646195642585033,0.43333333333333335,4.375,0.002172498,mega,medium,1,0
UCGiSCVGNukLqv8hwpKCsQKQ,SELF,1380000,285379135,1030,US,health,232.76666666666668,12480.3,5363.5,18105.943048223617,374409,331.46666666666664,9944,4.9,147,0.019824109684288185,0.017919074,0.011005120431643239,30,1.4506456096899856,0.4666666666666667,3.9622641509433962,0.009043689,mega,low,1,0
UCiEKV_MOhwZ7OEcgFyLKilw,Theo Von Clips,1370000,471171163,1954,US,health,92.86666666666666,112338.13333333333,52291,218671.85447207757,3370144,1971.2,59136,365,10950,0.026556161,0.021770837,0.012016761312152437,30,1.9465332158405848,0.4666666666666667,7.2413793103448265,0.081998578,mega,medium,1,0
UC4jWo5kiyOCt4PnvF4jbaLg,The Honest Guys - Meditations - Relaxation,1280000,446985670,766,GB,health,206.03333333333333,27268.633333333335,21357.5,17923.75974737469,818059,439.03333333333336,13171,49.733333333333334,1492,0.021151974390381023,0.02016901,0.008653834,30,0.6572790887314713,0.8333333333333334,0.5555555555555556,0.021303603,mega,medium,1,0
UCxCcu9pet4dljrBLf8R5nwA,Leila Hormozi,1280000,180565909,3192,US,health,0,43557.166666666664,27290,34834.39571010965,1306715,2142,64260,39.93333333333333,1198,0.053655018,0.055871195,0.018276995895822417,30,0.7997213467840242,0.7,16.153846153846153,0.03402901,mega,high,1,0
UCT9ehHCu59wpsPyrcKZt72w,True Lives,1270000,336511456,863,GB,health,0,53117.86666666667,28092,79672.15552618433,1593536,689.8,20694,104.53333333333333,3136,0.018991726117840686,0.015978215,0.009357741,30,1.4998843259617298,0.5333333333333333,3.5,0.041825059,mega,low,1,0
UCxXnTTW4RuVOLPERKPePq-Q,Jerrica Alyssa,1250000,665688063,1732,US,health,232.1,23504.233333333334,13839.5,24044.876200459057,705127,293.3666666666667,8801,5.733333333333333,172,0.014064194302202238,0.013896854859405821,0.00348495,30,1.0229584135359526,0.5333333333333333,15,0.018803372,mega,low,1,0
UCVHxJghKAB_kA_5LMM8MD3w,oliSUNvia,1230000,50788230,49,CA,health,122.33333333333333,1272265.6333333333,564528,1646151.6246450748,38167969,75747,2272410,3839.633333333333,115189,0.061948488,0.061121589013618915,0.011561017854455501,30,1.293873141,0.4666666666666667,0.15555555555555556,1.0343614625787567,mega,high,1,1
UCacaXDNgckbRZhlGqi68jvw,Sehat Zindagi,1230000,113345442,2720,PK,health,104.66666666666667,1482.9333333333334,903,2281.3601951971295,44488,29.3,879,2.8333333333333335,85,0.029201055,0.027324098450737723,0.014102212,30,1.5373737781552155,0.5666666666666667,7.5,0.001205636,mega,medium,1,0
UCFPvnkCZbHfBvV8ApBBE0vA,JJ Medicine,1220000,192874721,738,CA,health,109.53333333333333,13056.4,3537,22527.89988620241,391692,235.6,7068,15.833333333333334,475,0.039326306,0.038596206,0.018787008,30,1.7252975237185357,0.3333333333333333,2.0388349514563107,0.010701958441017671,mega,medium,1,0
UCqb89GqploCXgz4lsdR-_ww,Kids Academy,1190000,381904914,809,US,health,118.26666666666667,1176855.0333333334,104016.5,2423876.9743251596,35305651,0,0,0.4666666666666667,14,0.000271226,0,0.001478095,30,2.059620638099426,0.23333333333333334,1.9090909090909092,0.9889529784708865,mega,low,1,0
UC4AaLCCkUoPIbWQvuloonOg,Dailymug69 - Hope Brett,1160000,499535464,481,GB,health,146.13333333333333,99877.5,81401,63779.397779268875,2996325,4827.033333333334,144811,202.4,6072,0.055080377,0.055320706,0.011987518306249417,30,0.6385698401484692,0.8666666666666667,4.7727272727272725,0.086101219,mega,high,1,1
UC9Vkr0WmRzVGxxIakJM8kQw,DJ Precise,1140000,1154738421,959,Unknown,health,173.26666666666668,2123952.533333333,346973,3762436.7231093436,63718576,27137.833333333332,814135,351.6666666666667,10550,0.017708125,0.018178004632147596,0.00636678,30,1.771430807718554,0.3,3.9622641509433962,1.8631146229988687,mega,low,1,0
UCqYI3lmZgTsRs202mY15QfA,Talking With Docs,1120000,179541603,784,CA,health,116.8,36669.4,28909.5,25813.43846165778,1100082,2597.9666666666667,77939,261.1333333333333,7834,0.085500209,0.078782805,0.031665754016473924,30,0.7039311941418086,0.8,3.387096774193548,0.032740506,mega,high,1,1
UCSlTJnomY7jbqSdpaP3NKjA,Dr Praveen Tripathi Psychiatry,1100000,97110360,283,IN,health,175.4,23762.366666666665,22028,13382.805191437035,712871,938.5666666666667,28157,38.43333333333333,1153,0.042152704,0.039570578972269524,0.008888494,30,0.5631695785854012,0.7333333333333333,2.8378378378378377,0.021602131876849808,mega,medium,1,0
UCoDt562cJaageYU-LYKt4Pw,Life.Church,1060000,110055386,1653,US,health,230.96666666666667,19996,10116,28343.498924980042,599880,1017.2,30516,46.03333333333333,1381,0.067527386,0.073286927,0.031298446650155756,30,1.4173875543821595,0.5,6.363636363636363,0.018864133,mega,high,1,0
UCGT_BYcMHygJYqYWZjGx68A,GROWTH™,1040000,702795660,1149,Unknown,health,0,962739.9333333333,80680.5,2700267.8028599303,28882198,21280.333333333332,638410,395.1666666666667,11855,0.028915058941749647,0.029065438,0.010103739348363347,30,2.8047709506966676,0.23333333333333334,17.5,0.9257105842526434,mega,medium,1,1
UCxYVPua6HC46HzgT8IIn3vg,Yoga With Bird,1040000,113951026,950,CA,health,115.56666666666666,34547.76666666667,26671.5,25007.32046157317,1036433,1836.5,55095,50.96666666666667,1529,0.060934390624900324,0.064693629,0.018916391360302518,30,0.7238267201503528,0.7333333333333333,1.9090909090909092,0.033218974468934806,mega,high,1,1
UCwSIPSBPjuIcdw9zHFaVeMA,Dr Sulman Feroz,1020000,178781500,1786,PK,health,138.6,101946.8,55081.5,122487.04532018464,3058404,3391.4,101742,60.766666666666666,1823,0.040100548152662334,0.036141304,0.028512211705275133,30,1.2014682545399178,0.5,10,0.099947745,mega,medium,1,0
UCuoxrRDDgk3UUnxR4tlkJYQ,Marie Forleo,1010000,109129729,1549,US,health,214.16666666666666,3046.5,2447.5,1842.8709938571392,91395,108.2,3246,3.8333333333333335,115,0.037635954,0.03722033,0.013266969,30,0.604715667,0.8666666666666667,5.833333333333333,0.003016334,mega,medium,1,0
UCnLZd2akioIjHHrze5atqqw,Real Families,983000,182972022,645,GB,health,119.6,2990.9,2318.5,2084.167333112626,89727,58.2,1746,9.766666666666667,293,0.022815474,0.021784473,0.005091392,30,0.6966032732085383,0.6666666666666666,3.28125,0.003042622,mid,medium,1,0
UCtuYNnKhOOQL_H6F-EzUaZg,mxmtoon,975000,139156056,514,US,health,149.63333333333333,14617.1,6540.5,41067.46500858112,438513,731.7333333333333,21952,24.8,744,0.10682481606898747,0.10787232691617897,0.036444712,30,2.809357235795426,0.3333333333333333,0.8108108108108109,0.014991882059608145,mid,high,1,1
UC_QpDH_oeU0jXIjIQh6lKNA,Sreevidhya Santhosh,968000,121216230,2637,AE,health,170.33333333333334,11941.4,11924,6328.663080478128,358242,226.86666666666667,6806,9.066666666666666,272,0.020568479,0.019766811711116956,0.007450502,30,0.5299322649114189,0.8,9.130434782608695,0.012336144280842684,mid,medium,1,0
UC07-dOwgza1IguKA86jqxNA,World Health Organization (WHO),950000,118436783,4178,Unknown,health,245.66666666666666,1625.2333333333333,764,1863.285190811876,48757,43.733333333333334,1312,5.033333333333333,151,0.050913268795027875,0.053714649,0.024525757178976367,30,1.1457674323970788,0.43333333333333335,9.545454545454545,0.00171077,mid,high,1,1
UCS_Jr83ueVLKc6XNLWwqRag,emilywking,949000,1522663261,2888,Unknown,health,0,544620.6,477485.5,330669.38070490514,16338618,27795.433333333334,833863,3187.2,95616,0.065705373,0.065370276,0.027467987,30,0.607154363,0.7333333333333333,16.153846153846153,0.573888331,mid,high,1,2
UCBve_ppCNE67fs3MsIocitg,Dr. Frita,937000,65080627,542,US,health,141.33333333333334,37073.6,11557,85203.86410559171,1112208,2589.9333333333334,77698,103.83333333333333,3115,0.080903594,0.076883864,0.023669675,30,2.2981735232636824,0.4,3.75,0.039566233120348855,mid,high,1,1
UCnU9c8lf6Cvfz8VkD4fxbVQ,Avanti Nagral,918000,506183274,860,US,health,173.46666666666667,58254.23333333333,27925,111936.91208418999,1747627,1322.7666666666667,39683,14.733333333333333,442,0.021115735972016807,0.019513162268238793,0.008191331,30,1.9214910949492376,0.5,2.1875,0.063457701,mid,medium,1,0
UCZaDAUF7UEcRXIFvGZu3O9Q,Dirty Medicine,910000,66318437,338,US,health,116.83333333333333,22707.5,13137,26606.346350461008,681225,575.5333333333333,17266,22.333333333333332,670,0.029738334793758876,0.030265952248781466,0.004714066,30,1.1716470198586877,0.6333333333333333,0.6501547987616099,0.024953269282121666,mid,medium,1,0
UCHP3G9mWR21e_dZme5-Nicg,"Dr. Janine Bowring, ND",884000,239387748,6164,US,health,204.93333333333334,6589.433333333333,6507,4702.026626036269,197683,402.46666666666664,12074,7.933333333333334,238,0.080170537,0.069372769,0.036203431479485994,30,0.7134624368710609,0.6666666666666666,30,0.007454102,mid,high,1,1
UCvtNAAvMLnpcDFSUOSI_itA,Libby Glass,870000,634617176,2038,Unknown,health,117.53333333333333,71390.6,13868.5,289118.0063506583,2141718,1767.0666666666666,53012,28.666666666666668,860,0.056641373,0.052578827776917345,0.029914734849687506,30,4.049748238597514,0.1,30,0.082058067,mid,high,1,1
UCUdettijNYvLAm4AixZv4RA,SciShow Psych,865000,81737033,413,US,health,113.5,147321.76666666666,73503.5,297876.62094550015,4419653,4937.766666666666,148133,326.73333333333335,9802,0.048463141020542534,0.052339002,0.017344826845736284,30,2.0219320318595257,0.5,0.5398457583547558,0.17031398422275426,mid,medium,1,1
UCnRyYWfPtoFvtQX7vhUNckA,Gabi Sklar,855000,272512133,718,US,health,161.6,103694.93333333333,37867.5,192564.05228335978,3110848,1910.6333333333334,57319,59.1,1773,0.036114269,0.035272377201096716,0.019342783039439298,30,1.8570067898840112,0.26666666666666666,3.6206896551724133,0.12128048193315953,mid,medium,1,0
UC7c8mE90qCtu11z47U0KErg,nature video,853000,155784520,641,Unknown,health,208.7,46432.1,10469.5,153433.9665268485,1392963,1608.3,48249,66.5,1995,0.047300441,0.0431484,0.020180936,30,3.3044092797346827,0.16666666666666666,1.7796610169491525,0.054433817,mid,medium,1,0
UCSdPa3sstaWqqI2Amve993w,Doc Jun Reyes,847000,73821913,613,US,health,0,18290.7,20524.5,12438.844962871146,548721,436.56666666666666,13097,13.266666666666667,398,0.029449958,0.025669868969192752,0.013271750560597017,30,0.6800267314066569,0.7333333333333333,5.25,0.021594661635582487,mid,medium,1,1
UCUaAxUdSxSnF4HEKQzERDEQ,Clayton Jennings,834000,32286121,22,US,health,192.96666666666667,1467604.1363636365,481627,2885708.3992842296,32287291,61025.40909090909,1342559,3537,77814,0.045999506132066985,0.042203228,0.018674817249575783,22,1.9662703051273744,0.36363636363636365,0.034313725,1.7597150799143364,mid,medium,1,1
UCa09am-cOsC-FSgr_nLkFFA,ZOE,833000,82480403,488,GB,health,0,116730.06666666667,81211,81230.17645998033,3501902,2607.1,78213,270,8100,0.02512188,0.024671416,0.002867715,30,0.6958745326292486,0.7333333333333333,1.0344827586206897,0.14013196462749344,mid,medium,1,1
UC55HiTglyGMk1B33Lx9X7CQ,AbrahamThePharmacist,832000,194963659,645,GB,health,230.06666666666666,1891.9666666666667,1467.5,1573.9795048250137,56759,40.03333333333333,1201,3.2,96,0.023541594,0.020046513,0.017299583,30,0.831488231,0.7333333333333333,5.526315789473684,0.002273996,mid,medium,1,0
UC5wkd9g3tcTf6Dyzx62NtIg,Dr Kashika Jain : Psychologist,828000,95929186,2006,IN,health,171.1,15895.666666666666,14979,8576.852088448677,476870,735.9,22077,61.43333333333333,1843,0.052234363716778184,0.049778892819882445,0.00890763,30,0.5395377702945279,0.8,7.5,0.019197641870802893,mid,high,1,1
UCtEWTaMjqOH8J1Gy06Ey0Yg,The Holistic Psychologist,816000,96381118,636,US,health,132.76666666666668,40428.96666666667,34496.5,29578.940976220103,1212869,1958.8666666666666,58766,90.86666666666666,2726,0.058667762284983084,0.055828009156996955,0.025417717784039364,30,0.7316093337422185,0.7333333333333333,4.7727272727272725,0.049545242,mid,high,1,1
UCbWvYupGqq3aMJ6LsG4q-Yg,Patrick Teahan ,805000,77206633,1462,US,health,172.96666666666667,14098.066666666668,10947,14460.968935279769,422942,1015.9,30477,127.76666666666667,3833,0.075047987,0.074479688,0.020384061,30,1.0256685266599044,0.7,9.130434782608695,0.017513104538586496,mid,high,1,1
UCwBAHbp-l9bSOooxu_E8FyQ,Infinite Core,805000,423922873,482,Unknown,health,0,25143.966666666667,24670.5,8660.813338740523,754319,2248.233333333333,67447,35.03333333333333,1051,0.089109977,0.086478499,0.028089435,30,0.3444352682408483,0.9,4.2,0.031234702,mid,high,1,1
UCh0_oEIReJmE7g3ZYVxxthA,UNINTERRUPTED,786000,248867093,1667,US,health,129.6,111384.2,66085.5,189724.5000986503,3341526,2858.133333333333,85744,133.23333333333332,3997,0.01921177,0.010489283334165787,0.022709395499438626,30,1.703318754185029,0.5333333333333333,5.833333333333333,0.14170999782443025,mid,low,1,0
UCoCbt0YNJL4_MtIo6Lg1ybA,Traya Health,774000,171588329,1273,IN,health,0,38177.2,13955,88830.56484287065,1145316,1256.0333333333333,37681,85.3,2559,0.021007136734555048,0.016201305,0.014542008208501152,30,2.326735279370705,0.3,4.666666666666666,0.049324484,mid,medium,1,0
UCQmaGuDkWqkdpDF2HBOWAuQ,Sarans Hospitals,770000,50581120,1854,IN,health,160.53333333333333,1962.9666666666667,1294,2185.1312038779092,58889,15.366666666666667,461,0.2,6,0.011327645810467234,0.00560094,0.014422281417167834,30,1.1126111460876336,0.5666666666666667,30,0.002549304,mid,low,1,0
